dev,cosine_similarity
jan-zajic,0.23
j8r,0.16
firejox,0.16
jhass,0.1
makenowjust,0.09
bcardiff,0.08
waj,0.08
jkthorne,0.07
asterite,0.06
wooster0,0.05
