dev,cosine_similarity
mimame,0.42
hutou,0.42
KarthikMAM,0.29
igor-alexandrov,0.26
cserb,0.25
icy-arctic-fox,0.2
jhass,0.18
RX14,0.13
asterite,0.13
bcardiff,0.12
