dev,cosine_similarity
icy-arctic-fox,0.72
straight-shoota,0.1
j8r,0.08
makenowjust,0.08
wooster0,0.08
jkthorne,0.08
bcardiff,0.06
waj,0.06
jhass,0.05
asterite,0.05
