dev,cosine_similarity
firejox,0.17
straight-shoota,0.12
makenowjust,0.12
bcardiff,0.09
j8r,0.09
oprypin,0.09
jhass,0.08
RX14,0.08
jkthorne,0.07
ysbaddaden,0.06
