dev,cosine_similarity
oprypin,0.16
bcardiff,0.13
Blacksmoke16,0.12
jhass,0.11
j8r,0.1
jkthorne,0.09
asterite,0.08
makenowjust,0.07
RX14,0.07
ysbaddaden,0.06
