dev,cosine_similarity
makenowjust,0.08
asterite,0.04
bcardiff,0.03
ysbaddaden,0.03
lbguilherme,0
straight-shoota,0
sam0x17,0
cserb,0
katafrakt,0
ilanpillemer,0
