dev,cosine_similarity
straight-shoota,0.12
makenowjust,0.1
jhass,0.09
bcardiff,0.07
waj,0.07
jkthorne,0.07
wooster0,0.06
RX14,0.06
ysbaddaden,0.05
asterite,0.05
