id;issue_id;date;creator_login;status;closed_at;merged;merged_at;number
998895071;1307397629;2022-07-18 04:40:09;SizableShrimp;open;NA;False;NA;3
826871863;1108524746;2022-01-19 20:27:22;diesieben07;closed;2022-06-21 06:26:09;False;NA;2
277329994;442157706;2019-05-09 10:10:48;clienthax;closed;2021-08-31 21:52:23;False;NA;1
