sha;author_id;date
27fa7f6a4bc7f686da49e6e895ff7dde864b88ad;dacap;2016-11-07 13:19:29
9b7fdd2363b73a03a5ece4e17a5a5f4de990314b;dacap;2017-10-31 12:18:00
fc2a2e8d87cf5e5f31572fa51c10ccff9aa52d0e;dacap;2017-10-31 12:46:01
1ec5625f0cebe534798eafdaf814a38e3337bcce;dacap;2017-10-31 12:47:13
5534b971fb6de0d44fd98ee5ba55b137011505f2;dacap;2017-10-31 12:50:39
16a0d1720eddd5b9ae18fd7c37a31740cf96d7c9;dacap;2017-10-31 13:09:49
f9288e0ae79ad4445cfb0c1308a4c46e273a99a8;dacap;2017-10-31 13:38:29
b5655c18a1c9da203f60f52487204c37c8c115c5;dacap;2017-10-31 14:02:05
8ff3884bd4ed792cbd2d73fe78e993f893687ef4;dacap;2017-10-31 14:20:51
f9a56dc12f651202273329aa20668ae0b3416d2e;dacap;2017-11-03 13:50:07
74b6aa3ffa7a9532dae43834b0c9a8e01c02fc0c;dacap;2018-05-27 23:09:06
3045e148c9ce20a2588e3e8142d977a404b853ab;dacap;2018-05-28 11:10:07
59c386221d50bfb01d255fb4f61faf52157e4fbe;dacap;2018-07-20 17:53:42
06ee7f9c6fd03f4d5d542f7a23773d6acdc9dc47;dacap;2018-08-03 17:05:17
a400e9db3e89b5769316bb454adc0b072a35e020;dacap;2018-08-14 03:08:38
8a87e04e028c841e75691ed5bc90ef0572b85f61;dacap;2018-08-14 03:09:47
65168abea49c42b9b9b6c13683dc9a87b9649111;dacap;2018-08-14 03:10:17
cd1d6d7c8932171a4614c92e7c6539b5e65e2ef3;dacap;2018-08-14 03:20:02
5755ec8a6b81ccee441ad39479c832de43397f62;dacap;2018-08-14 12:58:07
c81007b13829f8f7554b4f078ad9e8dded5dbb09;dacap;2018-08-14 13:40:00
f7ad5d9b5a5a09216c5dee7726e3fcc4578cd715;dacap;2018-08-14 13:40:40
845d6a25492eb89927e2c881ffd5a2320e270d64;dacap;2018-08-14 14:42:33
a1ce42bb078012510dd30e1101f6f6d58f254e09;dacap;2018-08-14 15:25:35
96f1c445c61c907e02fac66107be4f5730f51390;dacap;2018-08-14 15:25:56
636459804a2449330f18c0b0de3ad9177aa4e289;dacap;2018-08-14 15:27:06
2b80bb24af809733f092a81b1152860425c65e7b;dacap;2018-08-14 15:33:43
38d0d00710522c932037cb87174ee32a052c497f;dacap;2018-08-14 17:55:02
873cd8d7fd04bb024ab42350f2c4aca4d4b35bec;dacap;2018-08-14 18:28:35
76713aab678aa94a83e8026b01c4490da87abf07;dacap;2018-08-14 20:04:56
79343713b011e674d8fa985f4757352c1f6e8d28;dacap;2018-08-14 20:14:13
9158cfd28bdafab8ad508c9a577fef707df93c8c;dacap;2018-08-16 14:44:03
b168c10d06b628383468c6a317333f1850b87484;dacap;2018-08-17 17:29:49
f8ce684bbc868b93de588e9a867e7f11926e1695;dacap;2019-05-03 13:22:13
ccc2a2d80853671334f1c9f0b2ed771a22f77562;dacap;2019-05-03 16:37:54
