waj;586;1449;587;0.0034071550255536627
asterite;470;3;13;1280;487;0.008213552361396304
crisward;2;4;87;29;39;49;110;10;901;332;0.030120481927710843
tbrand;1144;1;1.0
bcardiff;9;96;232;14;37;37;130;3;136;5;139;24;74;27;3;18;24;7;82;117;52;11;10;87;16;118;366;511;1255;2393;0.015043877977434183
spalladino;1069;1;1.0
benoist;13;7;8;908;29;0.13793103448275862
lipanski;3;785;4;0.5
pacuum;456;435;457;0.00437636761487965
j8r;8;356;9;0.2222222222222222
Blacksmoke16;9;198;10;0.2
fernandes;121;198;122;0.01639344262295082
drum445;2;1.0
brodyhoskins;1315;1;1.0
steveaffleck;1177;1;1.0
renovate[bot];1017;1;1.0
Dakad;697;1;1.0
timestretch;186;1;1.0
kalinon;296;223;297;0.006734006734006734
ochran;283;1;1.0
crash2burn;582;1;1.0
LeonLiuY;593;1;1.0
helaan;641;1;1.0
metacortex;1042;1;1.0
aurimasniekis;1093;1;1.0
zachad;1288;1;1.0
