id;issue_id;date;creator_login;status;closed_at;merged;merged_at;number
608911727;850318050;2021-04-05 11:57:30;olbat;closed;2021-04-10 03:40:04;True;2021-04-10 03:40:04;2
438125558;643298232;2020-06-22 19:06:29;jkthorne;closed;2021-01-18 21:38:42;True;2021-01-18 21:38:41;1
