dev,cosine_similarity
JustRed23,0.26
Jonathing,0.2
LegoMaster3650,0.15
Shadows-of-Fire,0.14
failall,0.13
bconlon1,0.13
Kovak,0.12
PaintNinja,0.11
ferriarnus,0.11
RealMangorage,0.1
