dev,cosine_similarity
JustRed23,0.18
Jonathing,0.14
bconlon1,0.13
Shadows-of-Fire,0.11
pupnewfster,0.08
SizableShrimp,0.06
Matyrobbrt,0.06
LexManos,0.04
cpw,0.04
ChampionAsh5357,0.04
