dev,cosine_similarity
Kovak,0.08
failall,0.07
LexManos,0.05
JustRed23,0.05
PaintNinja,0.04
Jonathing,0.04
XFactHD,0.04
bconlon1,0.04
pupnewfster,0.04
coehlrich,0.03
