dev,cosine_similarity
cpw,0.43
LexManos,0.4
Shadows-of-Fire,0.09
SizableShrimp,0.08
pupnewfster,0.07
Jonathing,0.06
RealMangorage,0.05
Kovak,0.05
XFactHD,0.05
coehlrich,0.04
