dev,cosine_similarity
LexManos,0.13
cpw,0.13
Jonathing,0.1
RealMangorage,0.08
Kovak,0.07
XFactHD,0.07
ferriarnus,0.07
Shadows-of-Fire,0.06
pupnewfster,0.06
coehlrich,0.05
