dev,cosine_similarity
cpw,0.11
LexManos,0.1
ferriarnus,0.07
pupnewfster,0.06
Shadows-of-Fire,0.04
Kovak,0.04
ChampionAsh5357,0.04
SizableShrimp,0.04
Jonathing,0.04
XFactHD,0.04
