dev,cosine_similarity
coehlrich,0.12
RealMangorage,0.11
LexManos,0.07
cpw,0.07
ChampionAsh5357,0.02
SizableShrimp,0.01
Shadows-of-Fire,0
PaintNinja,0
failall,0
Kovak,0
