dev,cosine_similarity
LegoMaster3650,0.15
LexManos,0.14
cpw,0.13
RealMangorage,0.1
Jonathing,0.1
Shadows-of-Fire,0.09
JustRed23,0.09
Kovak,0.07
pupnewfster,0.07
ChampionAsh5357,0.06
