dev,cosine_similarity
pupnewfster,0.2
JustRed23,0.17
ChampionAsh5357,0.13
Matyrobbrt,0.13
bconlon1,0.12
Shadows-of-Fire,0.11
Kovak,0.11
SizableShrimp,0.11
LegoMaster3650,0.09
nathanatnorthernbingedotcom,0.09
