dev,cosine_similarity
JustRed23,0.35
Jonathing,0.27
LegoMaster3650,0.2
failall,0.18
bconlon1,0.18
Kovak,0.16
ferriarnus,0.14
RealMangorage,0.13
Shadows-of-Fire,0.13
Matyrobbrt,0.12
