dev,cosine_similarity
LexManos,0.12
cpw,0.11
Shadows-of-Fire,0.04
Jonathing,0.04
SizableShrimp,0.03
XFactHD,0.02
pupnewfster,0.02
RealMangorage,0
coehlrich,0
PaintNinja,0
