dev,cosine_similarity
Kovak,0.18
Shadows-of-Fire,0.11
Jonathing,0.1
XFactHD,0.1
bconlon1,0.09
RealMangorage,0.08
coehlrich,0.08
failall,0.08
JustRed23,0.06
pupnewfster,0.06
