dev,cosine_similarity
failall,0.19
coehlrich,0.16
JustRed23,0.13
Matyrobbrt,0.11
Kovak,0.1
Jonathing,0.1
XFactHD,0.1
bconlon1,0.1
Minecraftschurli,0.09
pupnewfster,0.08
