dev,cosine_similarity
Kovak,0.18
nathanatnorthernbingedotcom,0.18
PaintNinja,0.08
coehlrich,0.07
cpw,0.05
pupnewfster,0.05
Shadows-of-Fire,0.04
LexManos,0.04
SizableShrimp,0.04
XFactHD,0.04
