dev,cosine_similarity
ferriarnus,0.2
Jonathing,0.13
XFactHD,0.06
Shadows-of-Fire,0.05
pupnewfster,0.05
ChampionAsh5357,0.04
LexManos,0.03
cpw,0.03
SizableShrimp,0.02
RealMangorage,0
