dev,cosine_similarity
pupnewfster,0.1
JustRed23,0.08
failall,0.07
Kovak,0.06
ChampionAsh5357,0.06
LegoMaster3650,0.06
Jonathing,0.06
XFactHD,0.06
bconlon1,0.06
Shadows-of-Fire,0.05
