dev,cosine_similarity
Shadows-of-Fire,0.02
LexManos,0.02
ChampionAsh5357,0.02
pupnewfster,0.02
cpw,0.01
SizableShrimp,0.01
XFactHD,0.01
RealMangorage,0
coehlrich,0
PaintNinja,0
