dev,cosine_similarity
failall,0.13
JustRed23,0.09
Kovak,0.07
Jonathing,0.07
bconlon1,0.07
coehlrich,0.06
SizableShrimp,0.06
pupnewfster,0.05
XFactHD,0.04
ChampionAsh5357,0.03
