dev,cosine_similarity
JustRed23,0.23
LegoMaster3650,0.19
Jonathing,0.17
ferriarnus,0.14
RealMangorage,0.13
Shadows-of-Fire,0.1
Minecraftschurli,0.1
bconlon1,0.09
Kovak,0.07
pupnewfster,0.07
