dev,cosine_similarity
Tkain,0.42
PaintNinja,0.09
LexManos,0.03
cpw,0.03
ChampionAsh5357,0.03
RealMangorage,0
coehlrich,0
Shadows-of-Fire,0
failall,0
Kovak,0
