dev,cosine_similarity
JustRed23,0.15
Shadows-of-Fire,0.13
LegoMaster3650,0.12
Jonathing,0.11
Kovak,0.1
Minecraftschurli,0.1
ferriarnus,0.09
RealMangorage,0.08
LexManos,0.08
cpw,0.07
