dev,cosine_similarity
JustRed23,0.17
failall,0.13
Jonathing,0.13
bconlon1,0.13
Kovak,0.07
coehlrich,0.06
Shadows-of-Fire,0.06
Matyrobbrt,0.06
pupnewfster,0.05
LexManos,0.04
