dev,cosine_similarity
JustRed23,0.18
Jonathing,0.14
Kovak,0.13
failall,0.11
pupnewfster,0.1
LegoMaster3650,0.09
nathanatnorthernbingedotcom,0.09
coehlrich,0.08
Shadows-of-Fire,0.08
ferriarnus,0.07
