dev,cosine_similarity
Shadows-of-Fire,0.17
Jonathing,0.14
RealMangorage,0.12
Kovak,0.1
LexManos,0.08
coehlrich,0.07
cpw,0.07
SizableShrimp,0.06
pupnewfster,0.06
XFactHD,0.05
