dev,cosine_similarity
pupnewfster,0.06
Matyrobbrt,0.05
LexManos,0.04
cpw,0.03
ChampionAsh5357,0.03
SizableShrimp,0.02
RealMangorage,0
coehlrich,0
Shadows-of-Fire,0
PaintNinja,0
