dev,cosine_similarity
cpw,0.22
LexManos,0.21
XFactHD,0.17
pupnewfster,0.14
SizableShrimp,0.13
Shadows-of-Fire,0.11
Kovak,0.11
Jonathing,0.11
JustRed23,0.1
ChampionAsh5357,0.09
