dev,cosine_similarity
failall,0.15
JustRed23,0.1
Kovak,0.08
Jonathing,0.08
bconlon1,0.08
coehlrich,0.07
XFactHD,0.05
Matyrobbrt,0.04
Shadows-of-Fire,0.03
ChampionAsh5357,0.03
