dev,cosine_similarity
nathanatnorthernbingedotcom,0.5
Kovak,0.25
coehlrich,0.21
Shadows-of-Fire,0.11
pupnewfster,0.09
ChampionAsh5357,0.06
cpw,0.03
SizableShrimp,0.03
LexManos,0.02
RealMangorage,0
