dev,cosine_similarity
Jonathing,0.23
ferriarnus,0.18
JustRed23,0.15
bconlon1,0.12
pupnewfster,0.08
ChampionAsh5357,0.07
Shadows-of-Fire,0.06
LexManos,0.05
cpw,0.05
SizableShrimp,0.05
