dev,cosine_similarity
LexManos,0.23
cpw,0.23
Shadows-of-Fire,0.15
Jonathing,0.15
pupnewfster,0.15
LegoMaster3650,0.11
ChampionAsh5357,0.1
SizableShrimp,0.09
JustRed23,0.08
XFactHD,0.08
