dev,cosine_similarity
Jonathing,0.11
bconlon1,0.11
Shadows-of-Fire,0.1
LexManos,0.09
RealMangorage,0.08
Kovak,0.07
cpw,0.07
JustRed23,0.07
XFactHD,0.06
pupnewfster,0.06
