dev,cosine_similarity
pupnewfster,0.06
SizableShrimp,0.02
LexManos,0.01
cpw,0.01
RealMangorage,0
coehlrich,0
Shadows-of-Fire,0
PaintNinja,0
failall,0
Kovak,0
