dev,cosine_similarity
pupnewfster,0.25
SizableShrimp,0.18
ChampionAsh5357,0.15
Shadows-of-Fire,0.14
JustRed23,0.13
LexManos,0.12
Kovak,0.12
Jonathing,0.12
coehlrich,0.1
Matyrobbrt,0.1
