dev,cosine_similarity
pupnewfster,0.04
ChampionAsh5357,0.03
LexManos,0.02
SizableShrimp,0.02
cpw,0.01
RealMangorage,0
coehlrich,0
Shadows-of-Fire,0
PaintNinja,0
failall,0
