dev,cosine_similarity
LexManos,0.1
JustRed23,0.1
cpw,0.09
failall,0.08
Jonathing,0.08
SizableShrimp,0.07
Matyrobbrt,0.07
Shadows-of-Fire,0.06
ChampionAsh5357,0.05
PaintNinja,0.04
