dev,cosine_similarity
cpw,0.17
LexManos,0.15
Kovak,0.05
pupnewfster,0.05
RealMangorage,0.04
JustRed23,0.04
Shadows-of-Fire,0.03
PaintNinja,0.03
Jonathing,0.03
coehlrich,0.02
