dev,cosine_similarity
LexManos,0.08
cpw,0.06
JustRed23,0.06
Shadows-of-Fire,0.05
Jonathing,0.05
bconlon1,0.05
SizableShrimp,0.03
pupnewfster,0.03
Matyrobbrt,0.02
ChampionAsh5357,0.01
