dev,cosine_similarity
JustRed23,0.27
failall,0.19
Shadows-of-Fire,0.18
Kovak,0.1
Jonathing,0.1
bconlon1,0.1
coehlrich,0.08
XFactHD,0.07
Matyrobbrt,0.05
ChampionAsh5357,0.04
