dev,cosine_similarity
LegoMaster3650,0.19
ferriarnus,0.14
RealMangorage,0.13
JustRed23,0.12
pupnewfster,0.12
Minecraftschurli,0.1
Jonathing,0.09
LexManos,0.08
Kovak,0.07
ChampionAsh5357,0.07
