dev,cosine_similarity
Jonathing,0.22
ferriarnus,0.14
RealMangorage,0.13
Kovak,0.13
pupnewfster,0.13
JustRed23,0.12
XFactHD,0.12
LegoMaster3650,0.1
Shadows-of-Fire,0.09
failall,0.09
