dev,cosine_similarity
LexManos,0.07
cpw,0.05
Shadows-of-Fire,0.04
pupnewfster,0.04
PaintNinja,0.03
SizableShrimp,0.03
XFactHD,0.02
Matyrobbrt,0.02
ChampionAsh5357,0.01
RealMangorage,0
