dev,cosine_similarity
LexManos,0.13
cpw,0.12
Shadows-of-Fire,0.09
Jonathing,0.09
JustRed23,0.06
pupnewfster,0.06
coehlrich,0.04
SizableShrimp,0.04
bconlon1,0.04
ChampionAsh5357,0.02
