dev,cosine_similarity
Kovak,0.2
pupnewfster,0.1
Shadows-of-Fire,0.09
ChampionAsh5357,0.06
SizableShrimp,0.04
LexManos,0.03
cpw,0.03
RealMangorage,0
coehlrich,0
PaintNinja,0
