dev,cosine_similarity
JustRed23,0.29
Jonathing,0.22
failall,0.17
ChampionAsh5357,0.15
bconlon1,0.15
coehlrich,0.13
pupnewfster,0.12
Shadows-of-Fire,0.11
XFactHD,0.11
Matyrobbrt,0.1
