dev,cosine_similarity
Jonathing,0.12
Shadows-of-Fire,0.06
LexManos,0.06
cpw,0.05
SizableShrimp,0.02
RealMangorage,0
coehlrich,0
PaintNinja,0
failall,0
Kovak,0
