dev,cosine_similarity
PaintNinja,0.15
pupnewfster,0.06
SizableShrimp,0.04
LexManos,0.02
cpw,0.02
RealMangorage,0
coehlrich,0
Shadows-of-Fire,0
failall,0
Kovak,0
