dev,cosine_similarity
failall,0.16
coehlrich,0.14
JustRed23,0.11
Matyrobbrt,0.09
Kovak,0.08
Minecraftschurli,0.08
Jonathing,0.08
XFactHD,0.08
bconlon1,0.08
ChampionAsh5357,0.07
