dev,cosine_similarity
LexManos,0.06
cpw,0.06
Minecraftschurli,0.06
ChampionAsh5357,0.03
pupnewfster,0.02
SizableShrimp,0.01
RealMangorage,0
coehlrich,0
Shadows-of-Fire,0
PaintNinja,0
