dev,cosine_similarity
JustRed23,0.21
failall,0.14
Matyrobbrt,0.13
pupnewfster,0.11
Shadows-of-Fire,0.1
PaintNinja,0.1
SizableShrimp,0.09
Kovak,0.07
ChampionAsh5357,0.07
Jonathing,0.07
