dev,cosine_similarity
JustRed23,0.1
coehlrich,0.09
Minecraftschurli,0.09
Matyrobbrt,0.09
Kovak,0.08
Jonathing,0.08
bconlon1,0.08
pupnewfster,0.08
ChampionAsh5357,0.05
SizableShrimp,0.05
