dev,cosine_similarity
ferriarnus,0.18
Jonathing,0.11
XFactHD,0.1
pupnewfster,0.08
ChampionAsh5357,0.07
SizableShrimp,0.07
LexManos,0.04
cpw,0.03
RealMangorage,0
coehlrich,0
