dev,cosine_similarity
Shadows-of-Fire,0.06
pupnewfster,0.05
LexManos,0.02
cpw,0.01
RealMangorage,0
coehlrich,0
PaintNinja,0
failall,0
Kovak,0
JustRed23,0
