dev,cosine_similarity
JustRed23,0.1
Jonathing,0.08
bconlon1,0.08
LexManos,0.05
cpw,0.05
Shadows-of-Fire,0.04
ChampionAsh5357,0.04
SizableShrimp,0.03
Matyrobbrt,0.03
pupnewfster,0.02
